course_name,course_id,review_id,content,rating,created,user_name
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,216005999,GOOD,5.0,2025-09-10T23:31:53-07:00,Riya Das
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215983671,g,5.0,2025-09-10T16:31:17-07:00,Satya Shah
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215968899,This is a great course. I wish the author could remove the parts where he debugged/fixed errors and spent more time on important concepts.,3.0,2025-09-10T11:41:48-07:00,Lichen Zhao
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215913503,Making it more complex in terms of python development. Emphasizing more on writing the production like code rather then learning the concepts,1.0,2025-09-10T01:46:20-07:00,Mohit Rastogi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215890125,Very much helpful and in-depth course.,5.0,2025-09-09T21:37:32-07:00,Maji Sourav
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215839821,zing zing ammazzinggggggggggggggggggg,5.0,2025-09-09T07:49:54-07:00,Jammala Pavan Kumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215753443,Very clear explanation with examples!,5.0,2025-09-08T12:41:10-07:00,Athiya Ansari
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215419277,"This is a good course in general. Gets a little too technical sometimes, and a simple example wouldn't suffice. I would prefer a project-based learning, where a given task is solved using the different techniques (different splitters, embeddings, databases, etc.,)",3.0,2025-09-04T03:24:42-07:00,Alireza Jalali Yazdi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215271645,"Revisting the course, i felt lectures repeats sentences way too much kind of distracting, mentioning this to imrppving the presentation.

Mainly I see this Basic to Intermediate, good to start with but needs a mor erobust content with real-world examples to be able to understand applying the skills and knowledge better at Work, because this is a mandatory knowledge for people with over 5+ years of exp already in AI-ML/Gen-AI. Also it should have covered the advance topics.",3.0,2025-09-02T17:38:57-07:00,Sandhya Yenugula
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215245145,Great course!!,5.0,2025-09-02T09:41:57-07:00,Vivek Mehta
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215234745,Excellent course!  Explains concepts in detail so that it becomes clear what to do and why it is important.  Good stuff!,4.5,2025-09-02T07:38:51-07:00,Ibn Newsome
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215201377,very good udemy,4.5,2025-09-02T01:47:43-07:00,sumit nyayadhish
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215196937,nice course with easy explanation,4.0,2025-09-02T00:59:19-07:00,Ritika Lochab
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215196617,Very good,5.0,2025-09-02T00:56:13-07:00,Mouli Mondal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215103377,Great videos and the concepts described very clearly.,5.0,2025-09-01T01:41:36-07:00,Debendra Rout
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215020827,need to improve more precision and easy way to explain. try to expalin in Hindi or subtitle to get reach the most people.,3.5,2025-08-30T20:08:34-07:00,Sachin Patil
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,215018197,"Repeats a lot on the basics like getting api keys, and even the concepts of embeddings, vector databases,  chaining , repeats a lot on basics but do not explain the important part. even tells few topics, we will discuss later like Groq- inference - language processing unit, but never explains.",2.0,2025-08-30T18:23:51-07:00,Saikrishna Padamatinti
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214993409,"Course does not explain fine details. It like copying and explaining which is in google or other resources. For chunk_size the author is not explaining why we choose that size, instead he says its up to you. This author is a very beginner to AI. I think Krish needs to understand more concepts as he is not explaining the ""why"" part.",1.5,2025-08-30T06:38:19-07:00,Mohamed Jameel Abdul Humayoon
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214777185,"Amazed seeing the efforts put by krish, in the course.",5.0,2025-08-27T19:56:13-07:00,Ratnadeep Shyamal Pal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214723983,It is good but implementation is done using streamlit is not good. It is not used in industries. Need example with proper technology stack which is used in industries. It is of no use to implement it using steamlit. I am not happy with the trainer. He should know how things should work when using correct technology stack.,3.0,2025-08-27T05:54:08-07:00,Sunil Dubey
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214650117,"This course is an absolute disappointment. It's nothing more than a series of unedited screen recordings where the instructor just copy, paste the code and hits run without any explanation. There's no teaching, no context, and no guidance whatsoever. I feel like I've wasted my money on a glorified coding playback. Avoid this course if you actually want to learn something. 
In Krish Sir's approach often falls short, primarily consisting of  copying, pasting and executing code without clear explanations, leaving learners without crucial understanding.",1.0,2025-08-26T09:38:52-07:00,Ayush Singh Kushwah
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214644241,excellent introduction,5.0,2025-08-26T08:26:45-07:00,Francisco Ivan Moreno Trlin
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214617389,Good,4.0,2025-08-26T03:37:04-07:00,Lanka Haricharan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214616615,great,5.0,2025-08-26T03:29:31-07:00,Ishaan Narayan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214412071,"Painfully slow. Misleading. 11 hours of basic python programming is nothing to do with Agentic AI.
Even the initial project setup steps..what is the point of show one way of doing something...the use a different way?
Just wasted 2 hours here!",1.0,2025-08-23T15:23:47-07:00,Amir Nathoo
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214407587,Great course. Involved complete hand-on implementation for each concept throughout the course that the best part.,4.0,2025-08-23T12:46:25-07:00,Swaroop Chandre
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214366015,Too good,5.0,2025-08-22T19:57:11-07:00,Amit Gupta
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214354295,"Does not define what the terms are for e.g what is ""Langchain"", What does it do?  A preamble would be helpful to a novice. Its not about just setting up environments and variables...Also avoid histrionics in the voice modulation",3.0,2025-08-22T13:38:34-07:00,Ganesh Khandpekar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214329435,Good,5.0,2025-08-22T07:46:39-07:00,Navaneeth Karumuru
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214317877,Good and interactive,5.0,2025-08-22T05:35:41-07:00,Magesh Vyakarnam
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214243445,"Such a good job man !
Learned a lot :)",5.0,2025-08-21T10:28:17-07:00,Suraj Chavda
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214237255,Going through steps without explanation.  I don’t know why I am creating the folders I’m creating to create an environment.   Why do I need an environment?,3.0,2025-08-21T09:11:31-07:00,Richard mcallister
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214181579,Amazing,4.5,2025-08-20T23:18:22-07:00,Nitesh Kumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,214117591,yes,5.0,2025-08-20T06:25:44-07:00,Anonymized User
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213960593,"I learned a lot from the course. Using Langgraph i have built a Chat bot with multiple model integration and several factors for the chatbot. this  course also 
helpful in making me ready to build agentic ai applications using langgraph.",4.5,2025-08-18T22:03:00-07:00,Sai Kiran
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213883751,"The content was too fast, in many cases the instructor would just paste codes from other screens, giving litle or no room for the learner to catch up. The instructor could also find ways to reduce typos on the screen while typing.",3.0,2025-08-18T02:49:15-07:00,Sethuraman Subramanian
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213881495,"The course is really well-structured and easy to follow. The concepts are explained clearly, making it great for learning. However, I feel it would be even better if more real-world projects were included. Adding practical, hands-on projects would help apply the knowledge and make the learning experience more valuable.",5.0,2025-08-18T02:25:36-07:00,Meet Solanki
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213869447,nice,5.0,2025-08-18T00:14:36-07:00,Cao Hải Đăng
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213832627,Really good teaching!!,5.0,2025-08-17T10:03:45-07:00,Sanket Shinde
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213808787,good,5.0,2025-08-17T01:33:15-07:00,Sandeep Gunda
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213743617,Very Improper Explanations & some times too lengthy. Please concise.,1.5,2025-08-15T18:46:31-07:00,Arjun Palusa
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213703531,"I work  as a physical science researcher, and most of my implementation is limited to running  jupyter-notebook or python scripts to display results in the terminal. I am not used to modular programming, and building end to end projects. As such, this course has given me a framework to think and implement agentic AI projects like a software developer.",5.0,2025-08-15T05:44:30-07:00,Madhavan D K
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213612993,"Amazing Course, everything is explained in detail, that's the reason Krish is my fav instructor out there.",5.0,2025-08-14T04:48:25-07:00,Abdul Rehman
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213607043,good,4.5,2025-08-14T03:39:24-07:00,Anonymized User
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213526733,Good stuff,5.0,2025-08-13T07:30:08-07:00,Anu Chandu
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213466179,Strong words and suggestions of advice . Thank you .,5.0,2025-08-12T19:23:47-07:00,Roody Cassamajor
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213418541,"This course is truly amazing, and the explanations were clear and engaging. Thank you, Krish!",4.5,2025-08-12T06:45:20-07:00,Chidambara Raju G
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213411415,NA,5.0,2025-08-12T05:31:45-07:00,Palle Reddy
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213397559,good,4.5,2025-08-12T02:59:11-07:00,Ashvin Vinoth
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213391035,Very useful,5.0,2025-08-12T01:51:41-07:00,Navaneetha Krishnan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213304937,Love this course. In depth knowledge with proper explanation.,5.0,2025-08-11T05:00:58-07:00,Ajaykumar Vavdiya
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213279551,informative,5.0,2025-08-11T00:16:00-07:00,Mounika Bandari
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213239229,Course is as per my expectation. I am enjoying learning through this course.,5.0,2025-08-10T08:27:35-07:00,Pranav Patel
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213198581,Course is good,4.0,2025-08-09T11:20:54-07:00,B.Naga Hemanth Sai
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213195837,"Amazing course overall, would be great if he adds more content related to mcp and end to end projects using mcp server and their deployment on cloud",5.0,2025-08-09T10:09:22-07:00,Swaraj Dash
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213188501,good,5.0,2025-08-09T07:16:20-07:00,Abhijeet Dewangan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213148837,Great Teacher. Krish is awesome !!,4.5,2025-08-08T11:51:08-07:00,Amritpal Singh Dhanjal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213120719,Excellent into to Langgraph & langchain.,5.0,2025-08-08T05:39:51-07:00,Arjun Ghosh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,213008117,Really great tutorial for beginners to understand and follow through,4.5,2025-08-07T02:42:38-07:00,Pavan Mahadevaiah
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212894857,Excellent project demonstrating capabilities of Langgraph,5.0,2025-08-06T01:23:23-07:00,Praveen Kumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212834643,Its really helpful,5.0,2025-08-05T09:48:47-07:00,Shashwat Singh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212682339,great..,5.0,2025-08-04T02:30:45-07:00,Harsh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212668441,good,4.5,2025-08-04T00:07:47-07:00,A V Saravanan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212652157,Could have explained more about decorator chaining and the order in which they get executed and could have explained more about passing arguments into decorator,3.0,2025-08-03T20:08:01-07:00,Giridhar Raviteja Kanisetty
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212597131,"I went for a spin with VS code configuration. Was never able to get Terminal switch to CMD, by default it always showed PS and no option to change it. Will be using Spyder or Jupyter for this course",2.5,2025-08-02T19:37:14-07:00,Anish Kumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212596873,Been following Krish since 2018. Never disappoints on the depth of content and ensuring we understand a topic at the most fundamental level,5.0,2025-08-02T19:25:23-07:00,Shangar Sivananthan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212524255,Krish is the master. No one is better. My beloved teacher .,5.0,2025-08-01T10:29:46-07:00,Monique Shaqiri
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212481993,Clear explanantion,5.0,2025-08-01T01:51:20-07:00,Pradeepa Dorairaj
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212471245,THANKS,5.0,2025-07-31T23:46:21-07:00,Hrushikesh Tripathy
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212447993,"Fantastic Teacher, clear and straight to the point. If Langchain is something you need to learn forget about all the other courses",5.0,2025-07-31T16:05:34-07:00,Oswaldo Castro
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212338043,Good,5.0,2025-07-30T17:32:47-07:00,Himanshu Goyal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212276061,"Examples of variable declaration should also be more related to real-world. Just mere reading screen after screen; just monotonous.  novice that I am in Langchain and so on, I have absolutely no clue what is going on. At times the instructor is too fast; just reading text rather than a meaningful interpretation.",1.0,2025-07-30T04:43:40-07:00,Ravi Shanker
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212196065,"Expected current trends on AI, not python basics. Wasting lot of my time",1.0,2025-07-29T10:24:44-07:00,Srikanth Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212192867,Ok very helpful,4.0,2025-07-29T09:47:43-07:00,Vamvakas Dimitris
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212181829,NA,3.5,2025-07-29T07:48:52-07:00,Nabeel Ahmed
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212130441,The course is a bit repetitive. It would be nice if there were some exercises. Teacher is not active on the Q/A. So you are all alone for this course.,2.0,2025-07-28T23:35:33-07:00,Tegh Bir Singh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212075053,Thanks,4.0,2025-07-28T08:49:29-07:00,Abhisek Roy
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212065747,nil,2.5,2025-07-28T07:14:56-07:00,SIVAKUMAR V
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212027445,"Cource is good, but we woul dlike to have end to end development using MCP which includes deploying to cloud",3.5,2025-07-28T00:47:34-07:00,Koteswara Rao
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,212021185,NA,4.0,2025-07-27T23:44:14-07:00,Linganna Shakamuri
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211933403,"Little too fast for beginners, especially the 1st module.",4.5,2025-07-26T10:30:35-07:00,Boson Tech
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211755997,"Overall, the bootcamp content is appropriate, but it could be streamlined. Several video sections repeat information, and recurring typos could be corrected to make the course more concise and polished.",4.0,2025-07-24T07:18:44-07:00,Ashok Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211703655,Details are good,5.0,2025-07-23T21:37:16-07:00,Neha Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211664837,i already know about python but you are the first one who i like,4.0,2025-07-23T09:34:21-07:00,Bilal Siddique
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211650641,excited,5.0,2025-07-23T07:07:07-07:00,Rosli Shafiee
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211624419,Good useful course,5.0,2025-07-23T02:34:06-07:00,Vinothkumar G
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211557445,Buen curso. Muy detallado y con muchas herramientas.,5.0,2025-07-22T09:44:01-07:00,Josefina Gonzalez
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211523279,Great learning content...Kudos to Krish Naik for his detailed briefing. Thank again,5.0,2025-07-22T03:51:44-07:00,mahesh jk
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211519965,"As always, great video series by Krish Sir",5.0,2025-07-22T03:15:29-07:00,Abhishek Laxman Joshi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211443401,"It was a good course, thank you for teaching.",5.0,2025-07-21T08:32:02-07:00,Shubham Mojidra
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211351759,ok,4.5,2025-07-20T06:53:42-07:00,Gaddam Kavyasri
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211337777,"Great content, everything is clear and delivered in understandable way with projects implementation.",5.0,2025-07-20T01:25:25-07:00,Sachin Ranasing
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211332883,Great detailed explanation of every concept.,5.0,2025-07-19T23:21:55-07:00,Henry Siy Yao
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211304041,"you are a cheater, not taken any  class in in your batch ""Ultimate Data Science And GENAI Bootcamp"" never going to take any course in future .",1.0,2025-07-19T08:09:10-07:00,Mukesh Kumar Panigrahi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211228487,Great,5.0,2025-07-18T05:45:58-07:00,Dheeraj Maddukuri
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211197529,Awesome Course.,5.0,2025-07-17T23:37:01-07:00,Ahsan Taimoor Ghazi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,211079753,I have enjoyed the course thoroughly. I have started with Zero level knowledge on Agentic AI before starting this course and it was quite a journey but worth it.,5.0,2025-07-16T20:00:32-07:00,GAUTAM CHATTERJEE
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210986349,Very fantastic and good stuff,4.0,2025-07-15T23:29:43-07:00,Udemy User
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210971023,"The teaching is very clear and thorough, the resources provided are also very helpful.",5.0,2025-07-15T19:21:56-07:00,Babatunde Keshinro
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210898614,Great and simple explanation.,5.0,2025-07-15T03:12:33-07:00,S mohamed abubacker Siddique
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210831940,awesome explanation and code examples help a lot to understand the concepts.,5.0,2025-07-14T10:15:22-07:00,Imran Zahoor
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210758913,Easy to understand and follow!!!!,5.0,2025-07-13T19:01:41-07:00,Christopher Youngman
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210732433,So far I felt is good,4.0,2025-07-13T07:12:25-07:00,Nishmitha K
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210713511,good,5.0,2025-07-12T23:56:07-07:00,Vansh Garg
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210709089,Able to easily understand the concepts.,4.0,2025-07-12T21:47:33-07:00,PalMurugan Chandran
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210701067,"Someone who is learning Langchain is already well established on Advanced python. This course has over 5 hrs solely on python basics, till chapter 47, which is complete waste of money. Don't recommend this course at all.",5.0,2025-07-12T16:22:35-07:00,Sachin Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210690825,GOOD EXPLANATION,3.5,2025-07-12T10:42:30-07:00,Abhishek Biswal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210599919,"Make some end to end agents projects with deployment on AWS , Azure.",4.5,2025-07-11T03:21:37-07:00,Prince Gupta
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210598587,GOOD,5.0,2025-07-11T03:05:15-07:00,Srinu Maragoni
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210594271,"Yes it was good.
Please add more material for MCP Theory & End to End Projects for customize MCP server.",5.0,2025-07-11T02:12:27-07:00,Pragnesh Krishnakant Solanki
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210575417,nice course,5.0,2025-07-10T22:18:44-07:00,Tadivalasa Tirupathi Rao
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210304687,"This is my third course on LangGraph.
It's needed - you need to learn from several sources to digest it.
So far this course is looking good.",5.0,2025-07-08T05:34:36-07:00,Jeff Gillin
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210297155,I love this lesson. The teacher has design each lesson nicely for anyone to understand.,5.0,2025-07-08T04:17:19-07:00,Austine Omondi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210264671,awessome,5.0,2025-07-07T22:38:06-07:00,Navin Vinodrao Chokhat
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210212853,"I'm really enjoying this course so far—it’s honestly exceeded my expectations. The lessons are well-organized and easy to follow, and the instructor does a great job explaining complex topics in a simple, practical way. I’ve already learned things that I can use in real projects, which is exactly what I was hoping for. It’s been a great fit for what I wanted to learn, and I’m excited to see what’s coming next!",5.0,2025-07-07T08:37:52-07:00,Soumya Ranjan
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210205247,Krish is awesome!!!,5.0,2025-07-07T07:17:30-07:00,Nikhil Bansal
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210134389,"Crystal clear voice and communication. 
We can almost take notes and follow this lecture. I like the examples. 4.5/5",4.5,2025-07-06T12:53:51-07:00,Chandramouli Ravi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210101995,Well Explained,5.0,2025-07-06T00:16:39-07:00,Sudhir Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210073221,great,5.0,2025-07-05T08:28:58-07:00,Suraj Shetty
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210053355,no indepth explanation for many of things. tutor reads from the text thats it. I would like to know the internal flow of certain function he doesn't explain. but thanks to gpt I was able solve my doubts. this course can work as curculum for your preparation,3.0,2025-07-05T00:10:44-07:00,N.Chaitanya sai kumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210042873,good,5.0,2025-07-04T18:16:51-07:00,Rangoli Kachhawaha
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,210008865,Great tutorials.,5.0,2025-07-04T06:18:02-07:00,Sanjeev Kumar Singh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209992737,Great! Content.,5.0,2025-07-04T02:50:25-07:00,Ashutosh Pandey
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209983561,Great,5.0,2025-07-04T00:54:01-07:00,Hariprasath P
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209878431,Good,4.5,2025-07-02T23:24:25-07:00,K Sai Reddy
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209848029,"It was really a very great course.
Looking forward for Multimodal Applications course.",5.0,2025-07-02T13:25:37-07:00,Kshitij Goswami
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209761523,Everything you want to learn on langgraph this is THE Course. Thanks to Krish for his detailed explanation on each and every concepts with clear and easy to understand example...just AMAZING.....,5.0,2025-07-01T18:58:31-07:00,Arindam Choudhury
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209716355,"The course was average. Project-based content, particularly around LangGraph, was effective for learning, but earlier topics felt irrelevant. Suggest focusing more on relevant, practical topics to optimize time.",2.5,2025-07-01T07:05:34-07:00,Mukesh Yadav
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209445693,Best tutorials for fundamental understanding,5.0,2025-06-28T09:45:31-07:00,Biswajit Routray
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209412567,"it was very nice course .. i was fearing going for AI learning as i was having no programming background.. watching krish naik class, i got some confidence to learn python and i am happy that my fear with programming is almost gone.. now i am putting lot of effort in it and parallely mastering AI concept

Thank u Krish Naik ji..",5.0,2025-06-27T22:39:48-07:00,Vijai Kumar Srivastava
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209405613,good,4.5,2025-06-27T18:59:56-07:00,Debasish Majumdar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209374501,Good Course,5.0,2025-06-27T09:20:48-07:00,Ganesh R
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209362951,Amazing content with great explanation.,5.0,2025-06-27T07:14:39-07:00,Suraj Sharma
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209347273,Very well explained.,5.0,2025-06-27T04:27:32-07:00,Er Jay Vyas
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209290913,muy interesante,5.0,2025-06-26T14:24:20-07:00,Luis Miguel Ramirez Vilana
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209240893,I was looking for more projects to help me understand the workflow well but projects are very less..lil disappointed,2.5,2025-06-26T04:32:06-07:00,Mansi Mehta
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209237753,yes,5.0,2025-06-26T04:01:28-07:00,Kaviya M
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209158859,Excellent,5.0,2025-06-25T10:19:42-07:00,Navya Muthukumar
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209130325,"The course is very good and explanations are crystal clear, even beginners can understand easily. But would also like the instructor to cover agentic ai frameworks such as crewai, agno etc. along with building some industry level multi-agent projects using these.",4.5,2025-06-25T05:48:09-07:00,Gauri Gandhi
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209021065,Good Course but still need more practical and real word examples,3.0,2025-06-24T06:58:47-07:00,Arun Nk
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,209005103,"Last part about the API call was slightly rushed, knowing less about software development, it was a bit confusing",4.0,2025-06-24T04:25:32-07:00,Dhruv Puri
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208891251,Good,3.5,2025-06-23T04:27:27-07:00,Sumit Singh
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208878825,It was a well organised course with crisp and well curated details.Great job by Krish.,4.5,2025-06-23T02:28:48-07:00,Nagamohan Koganti
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208852055,Concepts are explained very well,5.0,2025-06-22T21:37:13-07:00,Kashish Khatwani
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208836333,This is an outstanding course. Krish simplifies complex topics and provides valuable insights that enlighten professionals across various domains.,5.0,2025-06-22T14:50:35-07:00,Anonymized User
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208815407,Instructor is very clear about the concept and well delivers the concepts in simpler manner  and can able to understand the concepts very easily.,5.0,2025-06-22T07:02:18-07:00,Lokesh Chinta
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208807995,It was a very good course.,5.0,2025-06-22T04:35:12-07:00,Sivaramakrishnan Sivalingam
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208800333,50% of content is  very basic and repeated in his other courses.,3.0,2025-06-22T01:51:24-07:00,Rakesh ks
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208795761,He is always Dammmm!!! goodddd at teaching,5.0,2025-06-22T00:11:42-07:00,Brahme
Complete Agentic AI Bootcamp With LangGraph and Langchain,6487885,208790985,loving it krish way to go,5.0,2025-06-21T22:19:24-07:00,Venkatesh Vellore Vijayasarathy
